No,yield20,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
L53,0,12.910027452338962,12.910027452338962,0.021094156798521446,-1.1367330491867522,0.5520106717290276,14.0,409.5350000000001,381.3110000000002,409.16292214599997,146.0,0.0,0.09755376866512488,-0.24237173681238958,0.24237173681238958,0.09755376866512488,0.7857142857142857,1.2142857142857142,1.6428571428571428,32.20289821837181,10.111281102647629,2.2636230026935245,-2.283433016011111,2.38031792814201,-2.3724603143569776,7.840413044187545,0.6176304912435925,2.718613910909832,1.965812154360009,839.2434192998695,19.984916895309063,16.70842126464825,18.41934503657589,13.44850830842307,9.556005685869692,12.232718323164347,7.743925434060872,11.99583630485565,4.508307455736792,8.692549923534413,2.9603900731916863,6.3663723322706005,-1.7999999999999994,2165321.607761463,20.922046174739698,9.604154518950434,5.606570134811727,172.29442349669034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.930993356616558,0.0,0.0,90.99550602692418,51.027241003058116,6.041840829147961,15.732629513111949,4.208898492164469,29.516274944715715,0.0,4.722094864452088,0.0,31.560074881437394,6.161910027467921,96.55895751862118,0.0,0.0,15.331174656929903,0.0,0.0,7.9215880923435105,15.117830972849951,10.98560705989439,0.0,32.37650391991683,90.99550602692418,0.0,0.0,0.0,29.1,18.9071951522379,4.208898492164469,0.0,10.78886328236552,0.0,6.161910027467921,16.17253128417481,0.0,26.83757866753348,89.65123382291465,0.0,16.031415960674394,0.0,0.0,2.6814298311917364,1.1800576341647773,0.0,31.774824836055814,0.8980092592592592,6.027893046107332,-1.7140009378236882,0.25,28.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,1.0,4.0,7.0,0.0,0.0,0.0,3.0,4.912400000000004,124.15310000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L54,0,13.248056885594764,13.248056885594764,0.18066405265810115,-1.221649309929733,0.35013643310472176,13.575757575757576,471.60600000000017,441.3660000000002,471.17857221,168.0,0.0,0.09786082881551393,-0.24236081447331834,0.24236081447331834,0.09786082881551393,0.6666666666666666,1.121212121212121,1.6363636363636365,32.202898281445755,9.995991662952578,2.2810566632996774,-2.289552466408693,2.3672073918038077,-2.3774581898583356,7.840306689767582,0.62379499613693,2.8425653618676177,1.8936362265725175,1150.9918233649125,23.26093777724795,19.310715560220206,21.02163933214785,15.948508308423072,11.171161830923412,13.662632531684347,8.907972849190447,13.091299099278537,5.4314279410559045,9.511734940942773,3.7570328436379916,7.079717212654471,-2.5799999999999987,32951017.674769424,23.57391185789479,10.567389525585146,5.67714570529804,200.9865755883577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.930993356616558,0.0,0.0,115.26097430077064,55.7333223635261,0.0,21.77447034225991,4.208898492164469,34.820814840954625,0.0,4.722094864452088,0.0,31.560074881437394,0.0,126.38787728416465,0.0,0.0,20.63571455316881,0.0,0.0,7.9215880923435105,8.95592094538203,10.98560705989439,0.0,37.93995541161382,115.26097430077064,0.0,0.0,0.0,29.1,18.9071951522379,4.208898492164469,0.0,10.78886328236552,0.0,5.563451491696996,21.477071180413716,0.0,38.970312804456704,101.78396795983788,0.0,16.34887321733101,0.0,0.0,3.8768271027546835,2.276611657008483,0.0,40.19937465331931,0.0,6.01456711388259,-2.0032907813331096,0.1724137931034483,33.0,1.0,2.0,0.0,0.0,0.0,4.0,0.0,4.0,1.0,1.0,4.0,7.0,0.0,0.0,0.0,4.0,5.586000000000005,144.4640999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L55,0,6.355875580016856,6.355875580016856,0.052667003937903134,-0.052667003937903356,0.2128776307124388,18.622222222222224,597.8030000000002,554.4590000000003,597.3355276159999,230.0,0.0,0.21823068402533286,-0.4751273772354582,0.4751273772354582,0.21823068402533286,0.6,1.0,1.3777777777777778,16.49729224116516,9.831709681891466,2.292656021927073,-2.2122456354091984,2.386031459744699,-2.1324044678919614,6.194248191541713,0.31680516871202175,3.7525156993933035,1.3763028839860496,1782.1367673675345,31.346359735945345,27.276955203707846,27.276955203707846,21.525139154583396,16.170078159494192,16.170078159494192,14.695339318884793,14.695339318884793,9.062584136060966,9.062584136060966,6.413767670863664,6.413767670863664,-4.379999999999998,19253397583.765465,29.337582447312183,11.205378242877952,5.884024155981821,265.96322797013096,14.457704428547306,13.213763929025836,0.0,11.795490688715223,0.0,0.0,0.0,9.984809465271338,0.0,0.0,102.20609388275986,70.19089842528,10.772448428929591,34.24398607692243,9.473725907600098,33.60134055287734,0.0,4.9839785209472085,9.984809465271338,77.29772904108523,13.213763929025836,118.30984790864456,0.0,0.0,0.0,0.0,0.0,0.0,42.076914796984184,33.14535009224568,0.0,74.9231321483257,94.91394842373391,0.0,21.805849864162116,0.0,58.97,0.0,0.0,0.0,22.91366259708948,25.00925461774106,35.001947664478536,33.02625439571757,0.0,0.0,131.45554067755353,19.458535372871438,12.71175116003371,0.0,14.09284090828234,2.3555867941248536,9.077803299617987,1.4325262542284065,30.51397573119656,1.7213253927566572,14.760857126426158,0.0,0.35,45.0,1.0,5.0,0.0,2.0,2.0,4.0,1.0,5.0,4.0,1.0,5.0,6.0,0.0,0.0,0.0,7.0,8.692300000000005,186.05069999999947,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L56,0,6.6497186791383225,6.6497186791383225,0.30742955824304996,-1.2913316746451662,0.2964366208551666,12.233333333333333,415.4730000000002,389.2650000000002,415.170115702,152.0,0.0,0.309666092536482,-0.407767292000898,0.407767292000898,0.309666092536482,0.6,1.0333333333333334,1.4666666666666666,31.121214904525523,9.98662778861006,2.217481695789906,-2.25681461659819,2.4243106100391953,-2.3372349886643655,7.386040877884711,0.5703330353753743,2.897060629784649,2.065054135686507,1312.500061790822,20.827698166887174,17.793827540582406,18.688254731582322,14.541713895658194,10.52526326181197,11.655560005152193,8.307585609002011,9.610284026894893,5.631196650246677,7.6378439087813765,4.425558510476776,6.046458119492283,-2.7399999999999993,9644395.95425073,19.23700011748,7.50194679256968,3.0992025795737277,177.04822044357994,8.393465408686636,11.166040283284485,0.0,0.0,0.0,8.164063761327787,0.0,0.0,4.6704161899212995,0.0,60.6636706846161,61.3725797935449,22.856130087225512,0.0,8.393465408686636,51.64744933140105,0.0,0.0,0.0,39.77863045705841,4.6704161899212995,72.79640482153933,0.0,0.0,4.6704161899212995,0.0,0.0,8.164063761327787,12.083681658295921,0.0,0.0,27.694948798762496,81.18987023022596,0.0,43.48338557007326,0.0,29.520000000000003,8.164063761327787,0.0,0.0,0.0,12.083681658295921,21.938488712214074,21.544896857859182,0.0,0.0,105.16176981022315,8.393465408686636,15.631376133786848,0.0,0.0,7.028882275132277,1.7800262450659279,0.0,26.137221959771562,0.0,8.787899134962627,-1.2913316746451662,0.23076923076923078,30.0,0.0,3.0,0.0,0.0,0.0,4.0,1.0,5.0,3.0,0.0,4.0,3.0,0.0,0.0,0.0,5.0,8.351200000000004,129.82300000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L57,1,6.101083238851097,6.101083238851097,0.0975084692393946,-0.6860877530024356,0.5980566099053868,16.714285714285715,387.46300000000014,361.25500000000017,387.175201082,142.0,0.0,0.21674372212275067,-0.47515532434460983,0.47515532434460983,0.21674372212275067,0.7857142857142857,1.3214285714285714,1.8571428571428572,31.131525167307583,9.879250812169568,2.3194973993104684,-2.218016562295797,2.3514757237966424,-2.249995524691241,7.795459394233962,0.235667429826698,3.210077578238604,1.8347923033378957,921.097833658303,19.562267164498692,16.67003630049472,17.564463491494635,13.53782470590011,9.74106625986804,11.082707046367917,8.150736995903559,10.336158635639284,5.054828893614533,7.555688976348818,3.395734653503556,5.83698780211985,-2.439999999999999,3768374.2706458624,18.90171315585058,7.8927410953561825,3.884445232286385,168.6029082751123,4.736862953800049,6.606881964512918,0.0,5.897745344357611,0.0,0.0,0.0,4.992404732635669,0.0,0.0,99.63398348907282,35.31656531891862,5.563451491696996,6.041840829147961,4.736862953800049,29.732953125417843,0.0,0.0,10.407395202032449,26.813052428219834,6.606881964512918,90.49259045015957,0.0,0.0,15.913619688716722,0.0,0.0,7.9215880923435105,18.54646813801849,4.736862953800049,5.41499046939678,26.334663090768867,89.92154369109824,0.0,0.0,0.0,21.59,7.9215880923435105,0.0,0.0,11.45683129854474,6.606881964512918,11.461196836054608,15.913619688716722,0.0,0.0,105.70035055753443,9.729267686435719,6.101083238851097,0.0,4.964749937011842,3.9652276234567907,1.2160892410542934,0.7869326341647771,30.320962257014067,0.0,7.3217835621903085,-0.6860877530024356,0.24,28.0,0.0,2.0,0.0,1.0,1.0,3.0,0.0,3.0,2.0,0.0,3.0,4.0,0.0,0.0,0.0,4.0,4.636300000000005,120.88000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L58,1,6.145028817082389,6.145028817082389,0.05989568106857068,-0.7590376984126987,0.566298661605289,16.3,417.4890000000001,389.2650000000002,417.185765766,154.0,0.0,0.2168835043189902,-0.49674155392060637,0.49674155392060637,0.2168835043189902,0.9,1.5,2.0,31.131525351960878,9.879239424405116,2.324100228307908,-2.223077683431513,2.3635739124659625,-2.2524869643805587,7.795481804659826,0.23563353601588272,3.2649308011402467,1.883834018781485,986.404175141783,21.139617433688315,18.000934321768955,18.89536151276887,14.46967635847825,10.264122298086795,11.60576308458667,8.51666745603533,10.702089095771054,5.354499512174264,7.855359594908547,3.5546692332059484,5.9744058076766455,-2.639999999999999,9247851.195613725,20.625447046509084,8.615110047232212,4.270866856532574,180.08139561901578,9.473725907600098,12.356393797796823,0.0,5.897745344357611,0.0,0.0,0.0,4.992404732635669,0.0,0.0,81.43488228368797,47.44929945584184,5.563451491696996,13.151638370425495,9.473725907600098,29.732953125417843,0.0,0.0,10.407395202032449,26.813052428219834,13.716679505790452,84.42622338169795,0.0,5.749511833283905,20.65048264251677,0.0,5.749511833283905,7.9215880923435105,25.656265679296023,4.736862953800049,5.41499046939678,26.334663090768867,83.85517662263662,0.0,0.0,0.0,30.82,7.9215880923435105,0.0,0.0,11.45683129854474,6.606881964512918,17.210708669338512,15.913619688716722,7.109797541277533,6.06636706846161,93.5676164206112,14.466130640235768,11.696371029121526,0.0,4.984602544721592,3.8367402840765945,1.08759682325384,1.5402956244226087,27.828685340074454,0.0,7.242483439363399,0.9406323223733934,0.2692307692307692,30.0,0.0,3.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.0,4.0,5.0,0.0,0.0,0.0,4.0,4.644900000000004,127.43200000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L59,1,13.62406088365098,13.62406088365098,0.11150814646846485,-4.446306951793065,0.46583344843818925,16.71875,455.46000000000015,430.2600000000003,455.16258571000003,166.0,0.0,0.4159349799582893,-0.47515517809004354,0.47515517809004354,0.4159349799582893,0.84375,1.40625,1.875,31.13152562972629,9.879197850656437,2.356593734519244,-2.2280733797232375,2.378739387726405,-2.2618924025265987,7.795478094156223,-0.1371306455433509,3.2575817684526545,1.924862980159026,1065.91106522155,22.93251065250176,18.22657945033277,19.121006641332688,15.142996421422652,10.468696571904841,11.810337358404716,8.863275254045332,11.048696893781054,5.474659257271917,7.9755193400062,3.6249143077983983,6.044650882269094,-2.649999999999999,16875315.986750655,22.54060985310875,8.707498544913665,4.731788575141299,187.46445659828757,4.736862953800049,6.606881964512918,0.0,5.897745344357611,0.0,6.176298517443475,0.0,4.992404732635669,13.171245143024459,0.0,87.50124935214959,41.38293238738023,5.563451491696996,11.605292320844956,17.908108096824506,29.732953125417843,0.0,0.0,10.407395202032449,32.989350945663304,6.606881964512918,89.98967487339495,0.0,0.0,15.913619688716722,13.171245143024459,0.0,7.9215880923435105,18.54646813801849,10.913161471243523,5.41499046939678,31.898114582465862,83.85517662263662,0.0,0.0,0.0,21.59,19.66133810148398,13.171245143024459,0.0,11.45683129854474,18.068078800567523,21.97998675717833,6.06636706846161,6.06636706846161,60.6636706846161,20.771211599071872,9.729267686435719,46.773589019055734,0.0,4.720571932476695,2.91672516691862,-0.4204811587105515,0.2966548563869993,23.633471935153256,-4.446306951793065,6.534860140043673,-1.1016775321239607,0.2692307692307692,32.0,0.0,2.0,0.0,1.0,1.0,3.0,0.0,3.0,2.0,0.0,6.0,4.0,0.0,0.0,0.0,4.0,5.6551000000000045,125.882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L60,0,6.09754157218443,6.09754157218443,0.2571615436297974,-0.6769395249526424,0.5650416780850112,17.25,387.4630000000001,361.25500000000017,387.175201082,142.0,0.0,0.21673349670579276,-0.4751668305408189,0.4751668305408189,0.21673349670579276,0.8928571428571429,1.4642857142857142,2.0714285714285716,31.131525166421373,10.010735232614222,2.2765023738837704,-2.2155033532251087,2.3452018710467124,-2.249954182033456,7.795459013500354,0.28229622239601787,3.2541855523623124,1.8110214888624674,899.5312599034055,19.34672421487486,16.45449335087089,17.348920541870807,13.775188245478668,9.9784297994466,11.320070585946473,7.221793635565686,9.40721527530141,5.378835643403298,7.879695726137581,3.5311835730373544,5.972436721653649,-2.439999999999999,5027846.845821867,18.90171315585058,8.710967007149424,3.884445232286385,168.60290827511227,4.736862953800049,6.606881964512918,0.0,5.897745344357611,0.0,0.0,0.0,4.992404732635669,0.0,0.0,99.13106791230823,35.819480895683235,5.563451491696996,6.041840829147961,4.736862953800049,29.732953125417843,0.0,0.0,10.910310778797061,26.31013685145522,6.606881964512918,90.49259045015957,0.0,0.0,15.913619688716722,0.0,0.0,7.9215880923435105,18.54646813801849,4.736862953800049,5.917906046161393,25.831747514004253,89.92154369109824,0.0,0.0,0.0,21.59,7.9215880923435105,0.0,0.0,6.041840829147961,12.52478801067431,17.882018458980617,15.913619688716722,0.0,0.0,98.77661335784381,9.729267686435719,6.09754157218443,0.0,4.964240677752582,3.9860165763836406,1.1315928655412786,1.3422985125077473,30.447722949015336,1.1182465478411547,5.163353897800547,-0.6769395249526424,0.24,28.0,0.0,2.0,0.0,1.0,1.0,3.0,0.0,3.0,2.0,0.0,3.0,6.0,0.0,0.0,0.0,4.0,4.636300000000004,120.88000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L61,0,6.0754582388510965,6.0754582388510965,0.2664208028890567,-0.6747003105082914,0.5650416780850112,16.285714285714285,387.4630000000001,361.25500000000017,387.175201082,142.0,0.0,0.21672334236760032,-0.4751782568407562,0.4751782568407562,0.21672334236760032,0.8571428571428571,1.4285714285714286,2.0357142857142856,31.131525166370885,10.056606369632597,2.259837617661407,-2.2154736587871,2.3439328022983243,-2.249953864326785,7.795458839052896,0.30139909320982444,3.177768208675129,1.7886329063005266,897.5312599034055,19.34672421487486,16.45449335087089,17.348920541870807,13.720346690612276,9.923588244580207,11.265229031080082,7.552286432956344,9.737708072692069,4.859893733439803,7.360753816174088,3.658526409080701,6.099779557696995,-2.439999999999999,4388370.785452006,18.90171315585058,8.710967007149424,4.179962061909031,168.60290827511227,4.736862953800049,6.606881964512918,0.0,5.897745344357611,0.0,0.0,0.0,4.992404732635669,0.0,0.0,92.7102462893822,42.24030251860925,5.563451491696996,6.041840829147961,4.736862953800049,29.732953125417843,0.0,0.0,10.910310778797061,26.31013685145522,6.606881964512918,90.49259045015957,0.0,0.0,15.913619688716722,0.0,0.0,7.9215880923435105,18.54646813801849,4.736862953800049,5.917906046161393,25.831747514004253,89.92154369109824,0.0,0.0,0.0,21.59,7.9215880923435105,0.0,0.0,6.041840829147961,12.52478801067431,17.882018458980617,15.913619688716722,0.0,0.0,98.77661335784381,9.729267686435719,6.0754582388510965,0.0,4.933638825900731,3.9868533740656766,1.1320123666750654,1.4289972202787853,30.450452181012693,1.0672612521056783,5.1741009256926365,-0.6747003105082914,0.24,28.0,0.0,2.0,0.0,1.0,1.0,3.0,0.0,3.0,2.0,0.0,3.0,6.0,0.0,0.0,0.0,4.0,4.636300000000004,120.88000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L62,0,6.227802343159487,6.227802343159487,0.32688376585201984,-0.6724717894702466,0.5289897231512156,19.5,413.5010000000001,385.27700000000016,413.190851146,152.0,0.0,0.21673367284412237,-0.47516662829780687,0.47516662829780687,0.21673367284412237,0.7,1.3,1.9666666666666666,31.131525334764977,9.844155855159078,2.3074683374273377,-2.235709018094446,2.3555505220773494,-2.249955838072857,7.795462372326255,0.2405200570031354,3.3194181416144355,1.5452773107842401,956.1412439802718,20.17515133962105,17.282920475617082,18.177347666617,14.898979485566358,11.10222103953429,12.443861826034166,8.234351557264404,10.419773197000126,6.272017469915085,8.772877552649367,4.728033267404944,7.169286416021238,-2.439999999999999,20514535.22207987,19.519170855280386,9.144796120483575,4.068369146822005,180.32696135037625,4.736862953800049,6.606881964512918,0.0,5.897745344357611,0.0,0.0,0.0,4.992404732635669,0.0,0.0,98.125236758779,48.661124141535254,5.563451491696996,6.041840829147961,4.736862953800049,29.732953125417843,0.0,0.0,10.910310778797061,38.14594894377801,6.606881964512918,90.49259045015957,0.0,0.0,15.913619688716722,0.0,0.0,7.9215880923435105,18.54646813801849,4.736862953800049,5.917906046161393,37.667559606327046,89.92154369109824,0.0,0.0,0.0,21.59,7.9215880923435105,0.0,0.0,0.0,11.959746875309353,18.068078800567527,48.01772780334677,0.0,0.0,84.92913895846256,9.729267686435719,6.227802343159487,0.0,5.117157344419249,4.037128771134003,1.1616913632737047,1.5358387619408538,30.767037089152403,6.660868186601347,0.7390220038632737,-0.6724717894702466,0.2962962962962963,30.0,0.0,2.0,1.0,1.0,2.0,3.0,0.0,3.0,2.0,0.0,3.0,5.0,1.0,0.0,1.0,5.0,5.170500000000005,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
